date,installation,storage_volume_kwh,net_gas_flow_kwhd,cargo_kwh,capacity_kwh,capacity_utilization,heel_kwh,country,continent,Australia,Belgium,Croatia,Finland,France,Germany,Greece,Italy,Lithuania,Netherlands,Poland,Portugal,Russian Federation,Spain,United Kingdom,United States
2017-04-29,,31957831183,-802275409,2451261944,90611377792,0.353,5653025386,,,,570793649.4,,,4275186162.1,,707712301.744,1263558529.603,349719523.106,1876077574.219,1116530379.101,1486089453.554,,8654706139.649,6710145523.947,4947311946.196
2017-04-30,,31853890364,-536921410,-299246566,90611377792,0.352,5653025386,,,,548108260.77,,,4410688671.605,,675452703.396,1822189612.518,300269712.407,1808156924.39,1080171419.904,1436700625.082,,8306985478.444,6325456081.271,5139710873.958
2017-05-01,,31902825213,-786392927,802966541,90611377792,0.352,5653025386,,,,525741334.884,,,5020361878.938,,674653158.636,1571572984.903,251090933.83,1783391364.222,1043548204.389,1403580499.746,,8872676948.143,6005123216.017,4751084689.707
2017-05-02,,31878222273,-1304111711,1217239140,90611377792,0.352,5653025386,,,,502886551.177,,,5576953445.133,,654217336.62,1208755834.49,852822899.981,1758558046.024,1007649999.801,1365696984.863,,8408534438.838,5720105836.288,4822040899.304
2017-05-03,,29892742582,-1613806565,-443455983,90611377792,0.33,5653025386,,,,479564237.06,,,4984179090.621,,616936868.208,844820676.573,800988006.606,1592422130.904,975390401.453,1290932773.947,,7959732347.65,5383666887.17,4964109161.97
2017-05-04,,29540421151,-1456045543,2029481755,90611377792,0.326,5653025386,,,,455794719.941,,,4296889059.287,,581113197.454,1521845366.278,749363163.126,1354361066.351,915892074.823,1193483174.403,,8487723249.148,5112472145.675,4871483934.201
2017-05-05,,31547075226,-1197074350,2243942698,90611377792,0.348,5653025386,,,,431849031.943,,,5168358969.277,,555649729.571,1345010458.134,707177013.302,1173745260.102,873780458.832,1140726771.812,,8555372866.854,6549782593.031,5045622072.729
2017-05-06,,30573134846,-920038866,509757215,90611377792,0.337,5653025386,,,,409482106.056,,,5026934407.901,,535288441.389,1158045724.422,669171533.964,1090199608.427,837150467.514,1102518018.382,,8706873047.374,6285607583.501,4751863907.058
2017-05-07,,31375532220,-882033387,1127561386,90611377792,0.346,5653025386,,,,386803493.229,,,5463933050.166,,517712008.263,934403568.77,634987607.548,1030572541.538,800988006.606,1065230774.167,,9180860798.519,5988095622.938,5371944747.884
2017-05-08,,29817653133,-1195000954,223906412,90611377792,0.329,5653025386,,,,362966218.08,,,4936978846.536,,494437124.767,1080096886.071,601271211.544,961567763.22,756701357.835,1005529173.444,,8838228765.409,5707977148.818,5071898636.978
2017-05-09,,30577633979,-1160932217,2920167843,90611377792,0.337,5653025386,,,,339874281.267,,,4493522863.959,,472361558.412,1422227509.755,567222801.19,916122452.126,711608388.501,931693247.548,,10405289065.476,5697630497.553,4620081313.431
2017-05-10,,30788557953,-1184945663,831899220,90611377792,0.34,5653025386,,,,316423226.891,,,4058272378.882,,449222190.977,1341046613.346,534427914.401,747289767.391,684240919.959,844563196.057,,9958289337.901,6609843311.316,5244939095.411
2017-05-11,,30148129375,-1126897358,627629085,90611377792,0.333,5653025386,,,,262616574.827,,,4560555883.588,,435731567.094,1073165239.545,501246806.838,723059495.664,645097105.707,792003291.755,,9542566717.231,6191444248.438,5420642444.444
2017-05-12,,29341829139,-1227748410,-349150356,90611377792,0.324,5653025386,,,,210334478.451,,,5063476313.78,,435731567.094,832387077.966,468058923.472,663899959.186,607416864.915,756172845.197,,9125651555.222,5771744231.374,5406955322.272
2017-05-13,,29003933392,-839928547,1332536205,90611377792,0.32,5653025386,,,,1030071132.112,,,4603968453.764,,433807239.026,670885812.137,435331794.713,473310170.84,570929165.461,722449673.389,,9240298142.922,5402239363.346,5420642444.444
2017-05-14,,29169120695,-713580147,1100424295,90611377792,0.322,5653025386,,,,990446235.843,,,5587645662.355,,432689231.522,1108595913.723,402807940.047,459623048.668,534502448.234,688340280.808,,8843852681.945,5167125773.121,4953491478.582
2017-05-15,,31467337575,-1018409975,2558421269,90611377792,0.347,5653025386,,,,958566082.466,,,6627074178.486,,432228476.914,1361597624.014,370080811.288,396079567.613,497079687.959,642258044.227,,9797492755.59,4964237902.228,5420642444.444
2017-05-16,,30553430811,-1064580297,2725255092,90611377792,0.337,5653025386,,,,888653346.539,,,6402767994.135,,431699964.276,1438753693.408,330483018.232,437581361.328,469176930.976,554328447.975,,9931301314.331,4635238784.866,5033445954.638
2017-05-17,,32751724923,-1063970475,2727274281,90611377792,0.361,5653025386,,,,820231287.284,,,7082076129.47,,430243166.619,1171285643.593,525050202.972,1149054233.767,443469534.183,1415682084.003,,10384399264.656,4653831588.45,4676401788.428
2017-05-18,,32561175790,-1019168865,-271316706,90611377792,0.359,5653025386,,,,752330964.864,,,6761607748.154,,436131339.474,900551656.705,485249135.824,1074730450.051,409217849.737,1350431100.578,,9994851571.189,5742865758.751,4653208214.569
2017-05-19,,31996229659,-1190630561,916718723,90611377792,0.353,5653025386,,,,679436875.593,,,6434255150.934,,858440040.714,1006531992.297,445847841.056,1014066685.294,370548341.699,1283201582.661,,9550223374.683,5455734328.469,4897943445.133
2017-05-20,,32337269378,-963444661,1189505778,90611377792,0.357,5653025386,,,,606908679.686,,,5921394617.659,,852219853.509,1293107806.728,406250047.999,2215145534.922,328572241.77,1233351999.581,,9180684627.639,5131627340.913,5168006627.518
2017-05-21,,32013731558,-778729494,276615384,90611377792,0.353,5653025386,,,,584541753.8,,,5381525733.405,,851298344.294,1088227849.738,366713237.17,2078816377.444,1450448729.481,1184430701.52,,8811518549.764,5011871797.709,5204338483.502
2017-05-22,,32728524574,-991557468,2022326507,90611377792,0.361,5653025386,,,,562174827.913,,,7312887084.754,,850769831.656,822535060.323,327108668.31,2026771434.175,1614599334.305,1147272197.564,,8366050153.679,4924585902.747,4773770078.337
2017-05-23,,32661728707,-969922328,675310412,90611377792,0.36,5653025386,,,,538927047.63,,,6933150754.112,,849712806.379,552553187.574,281961492.551,1915953175.201,1525490748.322,1078518123.959,,8938232842.706,4722260423.508,5324968105.3
2017-05-24,,32496643042,-1238054407,2020598678,90611377792,0.359,5653025386,,,,514872946.783,,,7464631194.183,,848920037.421,653160311.343,235093262.816,1838444764.049,1434322318.209,1028743074.713,,8565976998.636,4491835688.998,5420642444.444
2017-05-25,,33619671416,-1310243813,1650755019,90611377792,0.371,5653025386,,,,489050361.338,,,7089665028.892,,847863012.145,985831913.962,188550271.627,3030477916.597,1328741754.998,976779441.08,,9667912297.955,4214393657.085,4800405760.148
2017-05-26,,33380200984,-1384459184,2085897092,90611377792,0.368,5653025386,,,,465694168.205,,,6682500247.481,,847327723.703,860892881.421,570990147.689,2897150439.873,1238440627.676,923562283.881,,9298949494.171,5376301589.249,4218391380.888
2017-05-27,,31920835298,-1152415032,-878333798,90611377792,0.352,5653025386,,,,442514145.952,,,6275342241.872,,846013217.911,710741085.709,1030260854.597,2732904973.806,1148932269.312,873380686.452,,8958939696.843,5378571483.272,3523234642.206
2017-05-28,,31183675356,-987410676,306178213,90611377792,0.344,5653025386,,,,419903291.156,,,5902456248.119,,845477929.469,681801630.859,987349693.846,2698422912.057,1065488254.683,830469525.701,,8633518203.494,5147530150.684,3971257516.043
2017-05-29,,31315430847,-1106644482,922105486,90611377792,0.346,5653025386,,,,397353418.587,,,6565116235.346,,844488662.223,1075997525.222,944513066.929,2664428708.127,974062344.054,792328530.301,,8657836560.661,4941335687.901,3457970107.175
2017-05-30,,31004651864,-1212042099,825536741,90611377792,0.342,5653025386,,,,373854933.59,,,7159198319.848,,817121193.682,760123138.378,900876895.251,2628516951.933,897109548.752,733561990.401,,9203498756.528,4720424180.88,2810365954.338
2017-05-31,,31317402605,-1056090216,1139812038,90611377792,0.346,5653025386,,,,350132847.093,,,6834325666.546,,768992664.578,1914537032.363,857782787.818,2345010576.285,805812378.382,665200913.373,,8775918480.51,4518058046.823,3481631211.445
2017-06-01,,31859832743,-1153668556,2368746214,90611377792,0.352,5653025386,,,,324994617.757,,,7038114719.245,,758612134.297,1817500756.804,816660439.074,2147102920.638,748699134.427,598161117.941,,9204725176.881,4318422561.397,4086839164.564
2017-06-02,,32081984222,-943747401,1685982419,90611377792,0.354,5653025386,,,,301895905.14,,,6644670939.021,,750941925.238,1563238747.144,791732259.633,3412653536.34,703809439.184,538988029.857,,8670636052.633,4186145334.147,4517272053.669
2017-06-03,,32114406440,-807364037,991760742,90611377792,0.354,5653025386,,,,279298601.95,,,6175778591.774,,749688401.673,1331987364.661,766682115.736,3307581158.357,658919743.941,503957128.06,,9210511712.69,4969855042.961,4160146577.822
2017-06-04,,32367455581,-770808580,-19168747,90611377792,0.357,5653025386,,,,256687747.154,,,5741185359.594,,748502636.138,1769297693.867,742939701.829,3252229623.196,614287529.214,454182078.814,,9788955243.74,5357119290.799,3642068676.195
2017-06-05,,33803648020,-1000806439,3530566061,90611377792,0.373,5653025386,,,,882744846.275,,,5786928806.022,,747371077.028,1745304575.247,719339579.787,3200740295.777,568611840.816,419069867.38,,10250556826.899,5224381308.94,4258598996.22
2017-06-06,,34499129998,-1040065442,989280798,90611377792,0.381,5653025386,,,,947663815.35,,,5389216269.873,,743007459.86,1453701114.948,693957421.541,3085124768.24,501307789.065,377947518.636,,10740725195.741,6869661479.481,3696817164.884
2017-06-07,,35747138059,-983426504,1823422809,90611377792,0.395,5653025386,,,,897021463.313,,,5955863127.803,,723642214.727,1175642484.957,668500729.461,2899779451.459,922898255.182,1174111153.467,,11144732452.929,6727918455.362,3457028270.551
2017-06-08,,36301717212,-1081560460,3546875419,90611377792,0.401,5653025386,,,,852301163.146,,,6508809311.954,,703077652.454,1189709052.101,642386784.485,2821667993.834,1329927520.532,1071511943.599,,10587531064.458,6621734845.678,3973059879.656
2017-06-09,,36928296048,-1037131519,1092862499,90611377792,0.408,5653025386,,,,808197461.058,,,6122215868.62,,699052825.439,1570908956.203,617533138.877,3683299437.788,1241347447.187,990920542.057,,11012333261.223,6488305731.908,3694181377.495
2017-06-10,,36299670919,-748875305,163039373,90611377792,0.401,5653025386,,,,764764563.471,,,5735615649.482,,697989024.359,1435657151.411,592808233.527,3644982271.509,1160559547.356,897238289.011,,10670697271.162,6401277317.463,4298081600.624
2017-06-11,,34364813254,-655558946,-1112071901,90611377792,0.379,5653025386,,,,742397637.585,,,5383314545.411,,696871016.855,1237573324.885,569933122.412,3630448173.954,1072372470.587,812689818.483,,10336094564.673,6315807337.72,3567311241.083
2017-06-12,,33525853647,-945807245,14933870,90611377792,0.37,5653025386,,,,719780006.986,,,6004825080.682,,695610717.486,878333798.486,546861513.008,3613034360.102,983778845.636,762250740.538,,9850093314.71,6229727535.702,3241557733.384
2017-06-13,,32995342146,-1021201606,1692575276,90611377792,0.364,5653025386,,,,696660966.96,,,5684654834.701,,694221677.86,556849046.712,522468622.008,3523376934.071,895198772.291,671353342.548,,9856022142.384,6177079545.961,3717456260.991
2017-06-14,,35579491140,-1323741212,1657185257,90611377792,0.393,5653025386,,,,672376488.809,,,6268119235.815,,687940508.427,1280945240.244,497811474.689,3483182870.345,787497382.723,1628218698.447,,10324636681.706,6673976287.237,3274786271.568
2017-06-15,,33923776233,-1102795826,-276086871,90611377792,0.374,5653025386,,,,648606971.69,,,5908961019.052,,678291764.876,1237051588.05,473547323.947,3321844223.789,723181460.119,1553061490.955,,10985067429.728,5684194080.093,2709968880.463
2017-06-16,,33261346623,-965829743,1290763379,90611377792,0.367,5653025386,,,,616625181.268,,,5522360799.914,,648606971.69,1451776786.88,448558162.278,3078931684.248,654163130.196,1454548090.33,,10592551934.523,5527788218.162,3265435663.352
2017-06-17,,31832499153,-698158419,-7900586,90611377792,0.351,5653025386,,,,592604959.436,,,5190631033.921,,647346672.322,1596223356.419,430839437.287,3046902463.204,568483100.558,1382887197.214,,10240176296.618,5351529253.278,2784875383.243
2017-06-18,,31814922720,-798135394,1569154023,90611377792,0.351,5653025386,,,,569750175.729,,,4900037168.277,,646160906.787,2024406678.908,412327943.34,3034638259.673,492119800.122,1302566827.794,,9894800063.271,5264792198.364,3273322698.108
2017-06-19,,32477392985,-1136044692,795926482,90611377792,0.358,5653025386,,,,547132545.13,,,6001613350.034,,645042899.283,1659821043.898,393552193.073,3008476884.076,1732938734.671,1192886903.734,,9477844246.444,5172051781.942,2646032402.831
2017-06-20,,31914865815,-938712980,883239480,90611377792,0.352,5653025386,,,,524277761.424,,,5889338293.403,,641932805.68,1765340624.882,374512186.487,2925283574.16,1676150729.262,1044869485.985,,9043203583.642,4995210097.995,3034746672.522
2017-06-21,,31931568170,-984564839,1394284098,90611377792,0.352,5653025386,,,,501910835.537,,,5783913573.662,,626592387.563,1897882108.452,349387508.757,2888877184.342,1586242598.518,914299761.104,,8610500800.514,5347396013.414,3424565398.111
2017-06-22,,32888772316,-1003103436,1607647360,90611377792,0.363,5653025386,,,,477165602.778,,,6611164592.912,,592083222.601,1512128864.696,321362787.319,3442074073.207,1496002453.424,785918620.611,,8651975491.018,5186992427.68,3811904179.782
2017-06-23,,32923721908,-868136215,136789912,90611377792,0.363,5653025386,,,,453206363.174,,,6553739662.016,,549510852.002,1161813070.921,298419918.173,3401507340.313,1406487319.257,674117870.194,,9178977125.269,5038358411.853,4207583975.014
2017-06-24,,32055267231,-767928863,23315538,90611377792,0.354,5653025386,,,,430622611.59,,,5412782512.9,,538798307.372,1115398819.99,281886958.717,3374146647.575,1317243217.212,587523107.144,,9688930839.034,4921218328.629,4386715880.394
2017-06-25,,31875993033,-561890244,-12338737,90611377792,0.352,5653025386,,,,407279970.063,,,5259351228.51,,537666748.261,1543866726.208,265232034.807,3365283897.178,1228459869.775,519887041.044,,9803529996.112,4821017753.043,4124417768.311
2017-06-26,,30032215712,-823531103,-419923619,90611377792,0.331,5653025386,,,,384323549.311,,,5112783832.615,,487688424.924,1633395411.981,248712626.957,2994173163.826,1117262165.831,469380205.068,,9379540895.714,4719245191.149,3485710244.885
2017-06-27,,28854730209,-1113630335,1447670650,90611377792,0.318,5653025386,,,,359991640.539,,,4959345772.422,,369891088.803,1608589196.995,231983169.213,2619606770.914,1003882653.302,1331391093.992,,8922472324.798,4546529971.263,2901046526.63
2017-06-28,,31601091928,-1051516549,2778546783,90611377792,0.349,5653025386,,,,1097205788.786,,,5803407559.053,,249830634.461,1268193178.893,215192729.241,2497391611.201,891099411.442,1714759255.072,,10188436264.486,4358948639.473,3316626855.436
2017-06-29,,31448717668,-858162233,-68638885,90611377792,0.347,5653025386,,,,1174619338.696,,,5654685457.786,,418541354.742,958267947.132,196349220.944,2490852961.253,809782998.973,1647922733.733,,9719828500.967,5603040286.897,2774826867.311
2017-06-30,,32178688483,-784441496,1663805216,90611377792,0.355,5653025386,,,,1141024907.146,,,6015598607.541,,721060633.763,1274067800.142,177309214.358,2484402396.744,701288840.447,1573619277.425,,9256444881.604,5479910393.771,3353961530.272
2017-07-01,,31085968276,-678847381,1367966879,90611377792,0.343,5653025386,,,,1115297182.944,,,5869031211.646,,700299573.201,1350173620.062,158201449.741,2478751376.996,623949824.371,1518152553.613,,7966067723.507,5359145255.912,3946898504.058
2017-07-02,,32020608998,-812479769,1168575322,90611377792,0.353,5653025386,,,,1092686328.148,,,5640164911.838,,693889663.51,1657381754.798,139947436.309,2474353880.812,554328447.975,1402719972.758,,9096441068.25,5152252885.414,4116442648.114
2017-07-03,,30594593814,-972822372,1320075503,90611377792,0.338,5653025386,,,,1069811217.032,,,5431876725.911,,659380498.548,1795750428.996,121049721.587,2469705679.916,490066731.796,1258869673.889,,8565075816.83,4938605039.269,3794402280.49
2017-07-04,,33905664511,-992140187,1058990260,90611377792,0.374,5653025386,,,,1045696133.958,,,5155010637.258,,624078564.629,1553318971.471,102998982.248,2462841791.421,1773200556.427,1155667417.549,,10069161803.299,6477782909.763,3485906743.173
