Date,Japan,China,South Korea,India,Taiwan,France,Spain,United Kingdom,Turkey,Italy,Netherlands,Thailand,Pakistan,Belgium,Kuwait,Singapore Republic,Indonesia,Bangladesh,Portugal,Poland,Chile,Egypt,Brazil,Mexico,Malaysia,Argentina,Greece,Germany,Lithuania,United Arab Emirates,Dominican Republic,Puerto Rico,Jordan,United States,Jamaica,Croatia,Colombia,Finland,Canada,Philippines,Panama,Malta,Sweden,Israel,Hong Kong,Norway,United States Virgin Islands,El Salvador,Russian Federation,Vietnam,Myanmar,Bahrain,Gibraltar,Australia,Senegal,Cuba,Denmark,Papua New Guinea,Unknown,Mauritania,Iceland,Estonia,Bahamas,Period End Date
2018-08-01,601776.00,330070.00,167141.00,0,0,209515.00,251008.00,0,0,0,0,0,0,0,0,0,22269.00,0,0,0,0,0,161392.00,171421.00,0,137433.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8865.00,0,0,1067.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-01
2018-08-02,319062.00,306169.00,257443.00,149302.00,287035.00,141347.00,0,0,0,0,0,0,0,0,0,168173.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-02
2018-08-03,849582.00,0,274383.00,271104.00,149417.00,73125.00,0,0,0,0,0,0,140069.00,0,0,0,0,0,0,0,0,0,0,0,0,92575.00,72745.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-03
2018-08-04,808944.00,407053.00,0,133231.00,0,0,0,165493.00,121249.00,0,0,209588.00,0,0,0,0,0,0,134759.00,0,125959.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-04
2018-08-05,416159.00,453830.00,0,0,125148.00,0,131406.00,0,0,0,0,0,141499.00,0,149117.00,0,0,0,0,203126.00,0,0,152278.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-05
2018-08-06,888032.00,305407.00,119672.00,131108.00,138642.00,0,0,0,0,0,0,0,0,0,0,158997.00,0,0,0,0,0,293495.00,0,0,0,92080.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-06
2018-08-07,616595.00,616910.00,0,132805.00,129626.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145147.00,0,0,0,0,0,0,0,0,0,0,0,169939.00,0,0,0,0,0,0,0,0,119775.00,6044.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-07
2018-08-08,119803.00,900316.00,149295.00,146915.00,0,0,0,0,0,211101.00,0,0,147420.00,0,0,0,0,0,127861.00,0,0,0,167971.00,166666.00,0,0,0,0,0,0,0,0,0,0,4772.00,0,0,0,0,0,0,0,0,0,0,3693.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-08
2018-08-09,313981.00,196621.00,397105.00,0,144586.00,0,0,0,0,0,0,0,0,0,160230.00,0,0,0,0,0,0,0,0,129171.00,0,95340.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169.00,0,0,533.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-09
2018-08-10,649822.00,369095.00,534877.00,297988.00,163569.00,0,144574.00,203156.00,0,0,134409.00,144083.00,0,138241.00,0,163677.00,0,0,0,0,0,0,0,0,0,98098.00,0,0,0,0,0,0,0,0,0,0,36590.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-10
2018-08-11,734899.00,138285.00,253442.00,159555.00,140188.00,0,0,0,0,0,0,0,0,0,0,0,122144.00,0,0,0,0,0,0,0,0,0,0,0,0,157184.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-11
2018-08-12,699574.00,141248.00,131224.00,131108.00,0,0,147678.00,0,0,144922.00,0,0,139875.00,137479.00,0,0,0,0,0,0,0,0,155791.00,0,0,0,0,0,0,0,0,0,0,0,4737.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-12
2018-08-13,740433.00,144456.00,447496.00,0,264451.00,71940.00,0,0,0,0,0,0,0,0,0,0,22302.00,0,0,0,0,147401.00,0,0,0,95102.00,0,0,0,0,0,132337.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-13
2018-08-14,333249.00,381680.00,131407.00,0,0,166047.00,131945.00,0,209500.00,0,0,153442.00,0,0,167859.00,0,0,0,0,0,132628.00,0,0,0,0,0,0,0,0,0,0,0,138696.00,130321.00,0,0,0,0,0,0,0,0,17408.00,131102.00,0,532.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-14
2018-08-15,723496.00,316211.00,141385.00,0,138148.00,0,0,0,132799.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-15
2018-08-16,151757.00,141354.00,145234.00,0,150913.00,208383.00,0,0,166196.00,0,0,0,0,0,0,0,0,0,0,0,145032.00,173382.00,146756.00,325755.00,0,141619.00,0,0,0,0,124855.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-16
2018-08-17,566735.00,456733.00,257350.00,180077.00,141631.00,167435.00,199378.00,0,0,0,0,210374.00,0,0,0,0,71757.00,0,0,0,0,0,0,0,0,96170.00,0,0,0,143707.00,0,0,0,0,4764.00,0,0,0,0,0,0,0,0,0,0,531.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-17
2018-08-18,723711.00,254272.00,0,149643.00,138237.00,0,129863.00,0,0,0,0,0,139979.00,0,165291.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-18
2018-08-19,571310.00,306545.00,130814.00,265567.00,125590.00,0,140454.00,0,0,0,0,0,150979.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-19
2018-08-20,501356.00,333697.00,140650.00,62148.00,122199.00,0,340124.00,0,0,138642.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71832.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-20
2018-08-21,684232.00,234169.00,406219.00,131317.00,0,170261.00,0,0,0,0,0,0,140262.00,141583.00,0,203284.00,68154.00,0,0,0,165834.00,0,163080.00,0,0,138928.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-21
2018-08-22,127735.00,210254.00,0,146480.00,272341.00,0,0,0,0,73125.00,0,0,0,0,145399.00,0,0,0,130957.00,0,0,151093.00,127872.00,0,0,0,0,0,0,0,0,0,165643.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-22
2018-08-23,216055.00,287684.00,0,307126.00,0,0,134759.00,0,0,0,0,166054.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152799.00,0,0,0,0,4772.00,0,60000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-23
2018-08-24,441040.00,455535.00,0,132414.00,130362.00,0,131093.00,0,0,144939.00,0,0,0,0,0,0,0,0,0,203170.00,0,0,0,327638.00,0,96842.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12839.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-24
2018-08-25,266666.00,480858.00,260421.00,203626.00,0,0,0,0,0,0,0,0,0,0,168946.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102199.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-25
2018-08-26,1122469.00,726360.00,257443.00,0,0,165921.00,72157.00,0,0,0,0,132143.00,140749.00,0,0,0,121961.00,0,0,0,0,0,0,0,145513.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-26
2018-08-27,322074.00,152468.00,277143.00,0,144977.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142560.00,0,0,0,0,0,0,0,0,4737.00,0,0,0,0,0,0,0,0,0,0,532.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-27
2018-08-28,695711.00,404061.00,250130.00,285969.00,138054.00,170185.00,134607.00,0,133011.00,138662.00,0,0,0,0,0,0,0,0,0,0,162161.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148051.00,0,6861.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-28
2018-08-29,154675.00,252997.00,146992.00,131317.00,124925.00,140647.00,0,0,0,0,0,0,142035.00,154086.00,168949.00,0,0,0,0,0,0,0,270503.00,0,0,0,0,0,0,0,0,0,0,129875.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-29
2018-08-30,723356.00,297059.00,293430.00,163095.00,134450.00,0,0,0,0,138148.00,0,0,0,0,0,0,0,0,0,0,0,144031.00,0,0,0,94609.00,0,0,0,0,0,0,0,0,4779.00,0,0,0,0,0,0,0,6338.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-30
2018-08-31,303717.00,536776.00,288422.00,149643.00,138405.00,0,0,0,0,0,0,0,139647.00,0,0,0,22336.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132793.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-08-31
2018-09-01,687184.00,141544.00,293767.00,418037.00,0,0,129898.00,203247.00,0,0,0,0,0,0,0,0,0,0,0,0,0,163118.00,0,0,0,152156.00,0,0,0,0,0,0,169918.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-01
2018-09-02,484904.00,226121.00,290237.00,0,142261.00,217851.00,0,0,0,0,0,131773.00,0,0,0,155451.00,0,0,0,0,0,0,0,335373.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-02
2018-09-03,251183.00,167054.00,131041.00,0,0,166196.00,0,0,0,0,0,0,0,0,169898.00,0,0,0,106419.00,0,0,0,0,0,149661.00,0,0,0,0,0,146794.00,0,0,0,4772.00,0,0,0,0,0,0,0,6328.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-03
2018-09-04,138749.00,170550.00,308431.00,0,163173.00,0,198158.00,0,0,0,0,0,0,0,0,0,122144.00,0,0,0,0,0,0,0,0,0,121431.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-04
2018-09-05,586783.00,644566.00,293205.00,166739.00,0,0,0,0,0,137996.00,0,132354.00,139869.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142003.00,0,0,0,0,0,0,0,0,17382.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-05
2018-09-06,899201.00,653357.00,426740.00,161808.00,130552.00,0,0,0,139870.00,67796.00,0,0,151535.00,0,0,0,0,0,0,203085.00,136098.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-06
2018-09-07,434004.00,0,262698.00,131317.00,0,0,0,0,0,0,0,0,0,0,168975.00,0,0,0,128065.00,0,0,131089.00,317579.00,0,0,97584.00,0,0,0,0,0,0,0,0,4751.00,0,0,0,0,0,0,0,0,0,0,3169.00,0,0,0,0,0,0,0,0,0,0,0,0,2631.00,0,0,0,0,2018-09-07
2018-09-08,471709.00,718613.00,522437.00,149643.00,0,0,0,0,0,0,0,0,0,0,0,0,72356.00,0,133944.00,0,0,0,0,0,0,0,0,0,194.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-08
2018-09-09,761090.00,0,0,297417.00,0,73125.00,0,0,0,144371.00,0,209588.00,0,0,0,0,0,139105.00,0,0,0,0,0,0,0,0,0,0,0,145448.00,0,0,137572.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-09
2018-09-10,355045.00,62861.00,388738.00,0,280393.00,0,137957.00,0,0,0,0,0,140745.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-10
2018-09-11,416659.00,280860.00,0,146771.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161709.00,0,0,0,0,833.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-11
2018-09-12,456792.00,489256.00,684779.00,0,287559.00,0,147726.00,0,166047.00,0,0,0,0,0,159613.00,0,0,0,0,0,131518.00,0,0,166216.00,0,0,0,0,0,0,0,0,0,0,4771.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-12
2018-09-13,869529.00,86836.00,122137.00,140720.00,0,143499.00,0,0,0,138833.00,0,0,0,0,0,165437.00,67466.00,0,0,0,0,0,136372.00,0,148377.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17434.00,0,0,6328.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-13
2018-09-14,1035132.00,497174.00,568043.00,210343.00,0,72157.00,0,0,0,0,134211.00,0,0,0,0,0,0,0,131168.00,0,0,0,165089.00,0,0,0,0,0,0,0,0,129489.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-14
2018-09-15,138004.00,398924.00,430676.00,131317.00,0,0,130418.00,165643.00,0,0,0,141142.00,138980.00,0,151366.00,0,140567.00,0,0,0,151464.00,0,0,0,0,97430.00,0,0,0,0,0,0,0,0,14359.00,0,0,0,0,0,0,0,0,0,0,1064.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-15
2018-09-16,565225.00,0,405253.00,149814.00,138054.00,140454.00,0,0,0,0,0,0,144147.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-16
2018-09-17,425828.00,0,148267.00,0,166116.00,0,134759.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164908.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-17
2018-09-18,416582.00,305902.00,0,264095.00,0,0,125967.00,0,121431.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15436.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-18
2018-09-19,403724.00,548179.00,716683.00,322848.00,0,0,138506.00,0,0,0,0,0,140069.00,0,156990.00,203461.00,22302.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-19
2018-09-20,396280.00,837679.00,130214.00,0,137884.00,0,0,0,0,217882.00,203256.00,209559.00,0,0,0,0,0,0,0,0,0,0,0,166530.00,0,0,0,0,0,0,0,0,0,129385.00,138460.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-20
2018-09-21,253666.00,0,269704.00,155402.00,148468.00,170261.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162213.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-21
2018-09-22,435085.00,371550.00,268920.00,0,144692.00,0,276968.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146431.00,0,0,0,0,0,137160.00,0,0,0,0,0,0,0,0,0,0,0,0,17382.00,0,0,1067.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-22
2018-09-23,282652.00,70000.00,130814.00,153477.00,140678.00,0,0,0,0,0,127872.00,144915.00,140277.00,0,0,0,0,0,170594.00,0,0,0,135539.00,0,0,0,0,0,0,0,0,0,0,0,7168.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-23
2018-09-24,1015288.00,285704.00,0,0,130028.00,0,0,0,0,0,0,0,140268.00,0,152600.00,161991.00,0,131537.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-24
2018-09-25,196540.00,67160.00,0,297174.00,129855.00,0,260198.00,0,139082.00,0,0,0,0,0,0,0,122144.00,0,0,0,0,0,0,0,0,0,0,0,0,0,157461.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6338.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-25
2018-09-26,688795.00,401948.00,129867.00,272436.00,138237.00,0,0,0,0,138814.00,165510.00,0,0,8709.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-26
2018-09-27,575922.00,484114.00,432323.00,146753.00,0,213469.00,0,165748.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141420.00,0,0,0,0,0,0,0,0,8865.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-27
2018-09-28,153332.00,738219.00,140184.00,131317.00,0,0,142452.00,0,0,0,0,0,0,0,136270.00,0,140188.00,0,0,0,0,0,0,0,0,0,71940.00,0,0,0,0,130948.00,0,0,0,0,0,0,0,0,0,0,0,130474.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-28
2018-09-29,122244.00,165023.00,410819.00,156387.00,125148.00,0,0,0,0,0,0,0,148982.00,165941.00,0,0,0,0,0,0,133685.00,0,0,0,0,0,0,0,0,164115.00,0,0,0,0,0,0,0,0,0,0,62187.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-29
2018-09-30,139881.00,516711.00,479808.00,279356.00,137909.00,0,0,0,0,138814.00,0,0,0,0,0,0,0,0,0,0,0,0,147867.00,0,0,0,0,0,0,0,0,0,165967.00,0,4751.00,0,0,0,0,0,0,131965.00,3169.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-09-30
2018-10-01,355028.00,368274.00,165218.00,0,305871.00,139317.00,167556.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8517.00,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-01
2018-10-02,1261925.00,233369.00,143742.00,166472.00,0,0,0,0,0,72906.00,0,203400.00,0,0,0,0,0,0,153839.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-02
2018-10-03,470901.00,439929.00,591675.00,0,0,0,51534.00,0,0,138148.00,0,0,0,0,146753.00,0,0,135185.00,0,0,0,0,0,319284.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-03
2018-10-04,585267.00,0,318074.00,149643.00,0,0,271001.00,0,0,136191.00,0,0,137979.00,0,0,0,140378.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765.00,0,0,0,0,0,0,0,0,0,0,4215.00,0,0,0,0,0,0,0,160000.00,0,0,0,0,0,0,0,0,0,2018-10-04
2018-10-05,569595.00,282519.00,296345.00,0,147714.00,72906.00,294394.00,0,139870.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76290.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-05
2018-10-06,0,0,0,279766.00,273217.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-06
2018-10-07,510875.00,451573.00,313345.00,131317.00,0,0,0,0,121067.00,0,0,0,132596.00,165941.00,0,0,0,0,0,0,138735.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-07
2018-10-08,894099.00,405874.00,356809.00,132136.00,0,0,0,164602.00,0,68587.00,0,0,0,0,157812.00,0,22202.00,0,131168.00,0,0,0,150884.00,0,148377.00,0,0,0,0,0,0,0,0,0,4771.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-08
2018-10-09,740756.00,346264.00,144246.00,143140.00,0,0,0,0,0,0,0,0,167855.00,0,0,147799.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-09
2018-10-10,417648.00,526080.00,408233.00,161487.00,0,0,0,0,165897.00,0,0,144412.00,0,0,0,0,0,0,0,0,0,0,49575.00,0,0,0,0,0,0,151824.00,0,0,0,0,0,0,0,0,0,0,0,0,17434.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-10
2018-10-11,160229.00,125371.00,0,0,145151.00,140454.00,121979.00,0,0,144004.00,0,0,0,0,0,0,140567.00,0,170191.00,0,0,0,0,0,0,0,0,0,0,0,0,0,169898.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-11
2018-10-12,416570.00,729057.00,499082.00,149814.00,137695.00,0,201401.00,0,0,132936.00,0,0,0,163909.00,0,167526.00,0,137944.00,0,0,0,0,0,145484.00,0,0,0,0,0,0,0,128551.00,0,0,4751.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-12
2018-10-13,996874.00,149325.00,272440.00,0,0,211135.00,141420.00,0,0,0,0,0,0,0,141810.00,0,0,0,0,202858.00,0,0,167795.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-13
2018-10-14,562987.00,563548.00,131009.00,322684.00,277513.00,0,128736.00,0,0,0,0,0,169810.00,0,0,0,0,0,0,0,0,0,60364.00,0,146077.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-14
2018-10-15,479902.00,351183.00,389723.00,131317.00,131495.00,147531.00,131879.00,257363.00,0,138073.00,164057.00,0,0,141872.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-15
2018-10-16,287463.00,308358.00,645587.00,370503.00,138237.00,0,299682.00,0,0,0,128621.00,141320.00,0,0,0,0,0,0,0,0,165660.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-16
2018-10-17,512625.00,310849.00,285175.00,131526.00,149568.00,0,0,143030.00,0,0,0,0,140061.00,0,0,210395.00,0,0,0,0,129667.00,0,0,131638.00,0,0,72048.00,0,0,0,0,0,0,129435.00,4751.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-17
2018-10-18,283339.00,257190.00,130979.00,131569.00,0,170049.00,0,257484.00,169903.00,0,165643.00,0,0,0,0,0,131516.00,0,73015.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-18
2018-10-19,153141.00,475235.00,291008.00,0,164163.00,0,151129.00,0,132799.00,144757.00,0,203430.00,139726.00,0,146191.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6338.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-19
2018-10-20,394732.00,152156.00,138882.00,110711.00,128633.00,73015.00,130746.00,209536.00,0,135594.00,134805.00,0,0,203085.00,0,0,70000.00,0,0,0,0,0,0,0,0,0,0,0,0,161259.00,0,0,0,0,4771.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-20
